회사명0,거래소코드1,회계연도2,[공통]   당기순손익(요약)(IFRS)3,[공통]   *영업에서 창출된 현금흐름(요약)(IFRS)4,[공통]총자본순이익률(IFRS)5,[공통]부채비율(IFRS)6,PCR(최고)(IFRS)7,[공통]   보통주(IFRS)8,[공통]   우선주(IFRS)9,[공통]매출액증가율(IFRS)10,[공통]순이익증가율(IFRS),[공통]총자본회전률(IFRS),종가
(주)케이에이치필룩스,33180,Dec-21,-9461,-2164,-2.31,23.38,0,136730264,0,-8.09,0,0.15,2615
(주)케이엔더블유,105330,Dec-11,1677,4740,3.18,50.09,18.59,4400000,0,-10.16,-60.11,0.92,3990
(주)케이엔더블유,105330,Dec-12,-2575,-1577,-4.98,52.08,0,4400000,0,-44.2,0,0.53,3900
(주)케이엔더블유,105330,Dec-13,-1592,-653,-3.24,49.31,0,4775249,0,77.08,0,0.98,5710
(주)케이엔더블유,105330,Dec-14,1248,5689,2.44,40.85,10.59,5661347,0,-18.29,0,0.77,5700
(주)케이엔더블유,105330,Dec-15,-791,-4181,-1.53,33.79,0,5661347,0,-38.51,0,0.47,5850
(주)케이엔더블유,105330,Dec-16,-954,506,-1.97,32.04,189.86,5661347,0,-4.54,0,0.48,7160
(주)케이엔더블유,105330,Dec-17,-560,-4482,-1.15,42.05,0,5661347,0,108.53,0,0.99,5770
(주)케이엔더블유,105330,Dec-18,-1382,3547,-2.79,43.89,12.86,5661347,0,39.67,0,1.36,3990
(주)케이엔더블유,105330,Dec-19,-7443,-2603,-16.77,50.08,0,5661347,0,-42.93,0,0.86,4435
(주)케이엔더블유,105330,Dec-20,-13578,-2258,-31.96,35.9,0,10261347,0,-53.16,0,0.42,6410
(주)케이엔더블유,105330,Dec-21,6135,6099,11,26.64,35.03,12135382,0,2.52,0,0.33,15500
(주)케이엔엔,58400,Dec-11,8430,9949,5.71,12.64,9.24,13242972,0,12.3,8.41,0.38,6190
(주)케이엔엔,58400,Dec-12,25972,14411,15.14,16.94,8.92,13242972,0,1.72,208.1,0.33,7400
(주)케이엔엔,58400,Dec-13,11828,3568,6.42,7.35,0,13242972,0,0.29,-54.46,0.31,7500
(주)케이엔엔,58400,Dec-14,5728,14691,3.15,7.01,7.8,13242972,0,1.13,-51.57,0.32,7250
(주)케이엔엔,58400,Dec-15,7168,9588,3.85,8.23,11.07,13242972,0,6.64,25.14,0.33,7450
(주)케이엔엔,58400,Dec-16,6743,16378,3.49,10.95,10.86,132429720,0,-2.16,-5.92,0.31,1140
(주)케이엔엔,58400,Dec-17,9349,7290,4.69,9.12,30.64,132429720,0,3.09,38.65,0.31,1020
(주)케이엔엔,58400,Dec-18,7552,13543,3.71,8.09,13.47,132429720,0,-3.65,-19.23,0.3,833
(주)케이엔엔,58400,Dec-19,7589,11646,3.67,6.72,19.72,132429720,0,7.18,0.49,0.31,1215
(주)케이엔엔,58400,Dec-20,5947,10278,2.84,6.6,37.77,132429720,0,-22.59,-21.63,0.24,2485
(주)케이엔엔,58400,Dec-21,8738,20872,4.06,7.34,16.32,132429720,0,15.66,46.91,0.27,1385
(주)케이엔제이,272110,Dec-11,,,,,,,,,,,
(주)케이엔제이,272110,Dec-12,,,,,,,,,,,
(주)케이엔제이,272110,Dec-13,,,,,,,,,,,
(주)케이엔제이,272110,Dec-14,,,,,,,,,,,
(주)케이엔제이,272110,Dec-15,,,,,,,,,,,
(주)케이엔제이,272110,Dec-16,,,,,,,,,,,
(주)케이엔제이,272110,Dec-17,1221,3157,3.83,549.24,0,4390064,365182,0,0,1.51,
(주)케이엔제이,272110,Dec-18,1615,-7221,3.81,667.21,0,4484416,476597,5.9,32.21,1.2,
(주)케이엔제이,272110,Dec-19,4148,4405,7.49,119.59,24.65,6285432,0,10.74,156.9,1.02,11800
(주)케이엔제이,272110,Dec-20,-5210,5369,-8,240.81,22.5,6345432,0,-24.87,0,0.65,14100
(주)케이엔제이,272110,Dec-21,3959,10769,4.79,124.9,13.26,7925395,0,8.3,0,0.56,17150
(주)케이엘넷,39420,Dec-11,570,7166,1.47,51.24,12.47,24154730,0,19.6,1.8,0.95,2020
(주)케이엘넷,39420,Dec-12,-500,7502,-1.3,47.06,12.24,24154730,0,-8.2,0,0.88,2050
(주)케이엘넷,39420,Dec-13,1376,-425,3.65,40.21,0,24154730,0,3.58,0,0.93,1450
(주)케이엘넷,39420,Dec-14,2455,3561,6.72,28.48,20.53,24154730,0,-0.89,78.46,0.95,2470
(주)케이엘넷,39420,Dec-15,2524,3911,6.82,24.63,23.58,24154730,0,-1.99,2.82,0.92,2840
(주)케이엘넷,39420,Dec-16,1602,3420,4.07,28.26,27.93,24154730,0,3.24,-36.51,0.89,3145
(주)케이엘넷,39420,Dec-17,2798,5153,6.98,16.92,17.06,24154730,0,3.94,74.63,0.91,3005
(주)케이엘넷,39420,Dec-18,2310,6160,5.67,17.08,23.41,24154730,0,8.16,-17.44,0.97,2590
(주)케이엘넷,39420,Dec-19,3707,4861,8.56,21.69,18.16,24154730,0,-9.44,60.44,0.83,2305
(주)케이엘넷,39420,Dec-20,4088,7102,9.05,15.95,11.65,24154730,0,9.34,10.28,0.86,2710
(주)케이엘넷,39420,Dec-21,5584,8034,11.51,16.69,18.45,24154730,0,18.09,36.61,0.95,3835
(주)케이엠,83550,Dec-11,4216,3047,5.25,52.19,196.49,9628808,0,5.31,-32.88,0.97,2850
(주)케이엠,83550,Dec-12,1390,1971,1.7,47.84,33.79,9778918,0,16.09,-67.04,1.11,2620
(주)케이엠,83550,Dec-13,779,9032,0.96,48.81,5.3,9778918,0,4.39,-43.92,1.16,2960
(주)케이엠,83550,Dec-14,1858,5887,2.32,37.57,12.77,9778918,0,-15.34,138.38,1,3560
(주)케이엠,83550,Dec-15,3100,7721,3.98,33.4,12.83,9778918,0,-13.33,66.86,0.89,6240
(주)케이엠,83550,Dec-16,1149,2519,1.49,29.07,42.16,9778918,0,-12.89,-62.94,0.78,6340
(주)케이엠,83550,Dec-17,950,1795,1.21,35.89,31.17,9868568,0,6.72,-17.31,0.82,6160
(주)케이엠,83550,Dec-18,3707,-1229,4.25,49.71,150.66,10004363,0,13.53,290.25,0.84,6700
(주)케이엠,83550,Dec-19,5937,2000,5.89,59.9,27.93,10142170,0,15.9,60.16,0.84,7490
(주)케이엠,83550,Dec-20,29587,28872,23.43,49.88,7.36,10282028,0,68.47,398.34,1.13,12950
(주)케이엠,83550,Dec-21,8340,2922,5.67,44.09,0,10755114,0,-27,-71.81,0.71,8350
(주)케이엠더블유,32500,Dec-11,-25379,15302,-13.14,598.55,14.54,16100000,0,-0.36,0,0.61,4860
(주)케이엠더블유,32500,Dec-12,25117,23541,11.9,321.47,13.35,16100000,0,115.45,0,1.21,13700
(주)케이엠더블유,32500,Dec-13,24406,48087,11.19,172.18,10.52,16100000,0,5.28,-2.83,1.23,17000
(주)케이엠더블유,32500,Dec-14,-13045,-16220,-5.73,245.6,0,16100000,0,-24.31,0,0.89,15700
(주)케이엠더블유,32500,Dec-15,-48111,-14701,-18.15,569.28,0,16100000,0,-8.16,0,0.7,7100
(주)케이엠더블유,32500,Dec-16,4382,2826,1.78,346.32,0,16100000,0,-15.84,0,0.63,7480
(주)케이엠더블유,32500,Dec-17,-9184,567,-4.35,315.21,0,16100000,0,-7.1,0,0.69,26300
(주)케이엠더블유,32500,Dec-18,-31793,-21214,-12.88,223.51,0,18810000,0,7.56,0,0.63,22050
(주)케이엠더블유,32500,Dec-19,100342,4972,29.82,84.04,0,39820883,0,281.41,0,1.78,51100
(주)케이엠더블유,32500,Dec-20,24236,125333,6.52,46.03,34.3,39820883,0,-45.35,-75.85,0.88,80700
(주)케이엠더블유,32500,Dec-21,-1913,43133,-0.56,37.36,75.61,39820883,0,-54.68,0,0.43,41150
(주)케이엠에이치,122450,Dec-11,6952,8117,15.01,10.01,19.95,12610701,0,9.69,-9.44,0.66,7900
(주)케이엠에이치,122450,Dec-12,10123,9798,14,18.92,8.45,12775360,0,56.66,45.61,0.66,8350
(주)케이엠에이치,122450,Dec-13,8818,10092,9.85,28.57,9.04,12775360,0,-37.59,-12.9,0.33,8030
(주)케이엠에이치,122450,Dec-14,2696,9158,2.72,25.57,10.98,12775360,0,-5.07,-69.42,0.29,9380
(주)케이엠에이치,122450,Dec-15,6785,2223,6.68,17.33,89.55,13428695,0,9.54,151.65,0.31,9610
(주)케이엠에이치,122450,Dec-16,862,14294,0.78,34.24,12.95,13473695,0,13.43,-87.3,0.32,8520
(주)케이엠에이치,122450,Dec-17,11563,5528,9.25,24.64,36.29,14143106,0,-13.58,1242.05,0.24,9720
(주)케이엠에이치,122450,Dec-18,4029,6182,2.69,36.29,131.97,22319036,0,-2.89,-65.16,0.2,7520
(주)케이엠에이치,122450,Dec-19,4661,8867,2.68,44.1,22.86,22639663,0,9.78,15.68,0.19,5380
(주)케이엠에이치,122450,Dec-20,3440,25443,1.57,79.47,45.53,22667982,0,6.33,-26.19,0.16,18150
(주)케이엠에이치,122450,Dec-21,29393,16149,10.77,136.39,90.6,45335964,0,5.03,754.43,0.13,8110
(주)케이엠에이치하이텍,52900,Dec-11,-2263,9353,-2.87,151.47,11.04,9900000,0,-4.71,0,0.87,7100
(주)케이엠에이치하이텍,52900,Dec-12,-1233,2700,-1.63,85,52.17,10908402,0,13.2,0,1.02,5600
(주)케이엠에이치하이텍,52900,Dec-13,-29076,-2798,-43.9,610.05,0,12421007,0,-10.87,0,1.04,4300
(주)케이엠에이치하이텍,52900,Dec-14,1822,2812,3.19,47.22,50.19,36062951,0,-6.5,0,1.13,1120
(주)케이엠에이치하이텍,52900,Dec-15,-655,153,-1.34,34.03,0,36062951,0,-18.79,0,1.07,1995
(주)케이엠에이치하이텍,52900,Dec-16,1404,4481,2.64,31.3,26.74,43755258,0,-11.44,0,0.87,1560
(주)케이엠에이치하이텍,52900,Dec-17,704,1813,1.13,26.09,56.07,46885499,0,8.05,-49.88,0.81,1150
(주)케이엠에이치하이텍,52900,Dec-18,4128,3089,5.92,17.39,25.48,46885499,0,20.82,486.43,0.87,902
(주)케이엠에이치하이텍,52900,Dec-19,2529,8083,3.4,18.04,9.93,46885499,0,-4.49,-38.74,0.78,1285
(주)케이엠에이치하이텍,52900,Dec-20,1505,2706,1.77,28.99,57.05,46885499,0,29.26,-40.5,0.88,1625
(주)케이엠에이치하이텍,52900,Dec-21,3830,7800,3,58.51,20.02,51628046,0,25.81,154.57,0.74,1820
(주)케이옥션,102370,Dec-11,,,,,,,,,,,
(주)케이옥션,102370,Dec-12,,,,,,,,,,,
(주)케이옥션,102370,Dec-13,,,,,,,,,,,
(주)케이옥션,102370,Dec-14,,,,,,,,,,,
(주)케이옥션,102370,Dec-15,,,,,,,,,,,
(주)케이옥션,102370,Dec-16,,,,,,,,,,,
(주)케이옥션,102370,Dec-17,,,,,,,,,,,
(주)케이옥션,102370,Dec-18,-1961,3895,-2.39,273.94,0,600000,230769,0,0,0.24,
(주)케이옥션,102370,Dec-19,971,-1488,1.2,247.61,0,600000,230769,42.84,0,0.35,
(주)케이옥션,102370,Dec-20,-2821,10724,-3.76,246.15,0,600000,158142,-18.26,0,0.31,
(주)케이옥션,102370,Dec-21,10472,19245,13.03,35.21,0,7581420,0,65.87,0,0.47,
(주)케이이씨,92220,Dec-11,-29327,-19864,-7.21,205.78,0,142116198,0,-17.41,0,0.7,731
(주)케이이씨,92220,Dec-12,-54016,2517,-13.84,200.39,0,190473849,0,-9.96,0,0.66,503
(주)케이이씨,92220,Dec-13,-18610,12250,-5.13,160.68,96.26,59047384,0,0.5,0,0.71,784
(주)케이이씨,92220,Dec-14,16883,3972,4.88,124.69,0,59047384,0,-18.25,0,0.61,1165
(주)케이이씨,92220,Dec-15,-443,2381,-0.13,126.26,0,59047384,0,-4.61,0,0.59,1120
(주)케이이씨,92220,Dec-16,98,35251,0.03,90.14,3.19,89047384,0,9.35,0,0.61,1000
(주)케이이씨,92220,Dec-17,-2468,9142,-0.66,66.44,27.21,110855877,0,3.49,0,0.61,1290
(주)케이이씨,92220,Dec-18,1465,26159,0.4,64.29,8.44,112451621,0,-9.26,0,0.57,1035
(주)케이이씨,92220,Dec-19,-19211,7435,-5.35,71.4,31.87,116706940,0,-7.05,0,0.54,1035
(주)케이이씨,92220,Dec-20,-45197,13548,-12.03,141.2,32.43,116706940,0,-0.84,0,0.51,2935
(주)케이이씨,92220,Dec-21,9593,17105,2.29,62.28,29.85,144748141,0,34,0,0.61,3710
(주)케이지모빌리언스,46440,Dec-11,9030,4343,6.29,81.56,107.28,18575966,0,8.99,7.73,0.57,5310
(주)케이지모빌리언스,46440,Dec-12,15512,-1903,8.08,141.8,0,18575966,0,15.35,71.79,0.49,11650
(주)케이지모빌리언스,46440,Dec-13,13838,34529,5.64,122.31,12.4,18575966,0,24.85,-10.79,0.48,11700
(주)케이지모빌리언스,46440,Dec-14,14968,-31873,5.29,152.35,0,18864662,0,25.05,8.17,0.52,14550
(주)케이지모빌리언스,46440,Dec-15,7869,-8970,2.25,178.1,0,20711421,0,16.53,-47.43,0.5,14300
(주)케이지모빌리언스,46440,Dec-16,10806,-817,2.83,157.98,0,20711421,0,-20.94,37.32,0.36,9210
(주)케이지모빌리언스,46440,Dec-17,13407,-6302,3.53,84.89,0,29711421,0,-3.05,24.07,0.35,8090
(주)케이지모빌리언스,46440,Dec-18,12671,28061,3.31,80.34,22.73,29906957,0,1.93,-5.49,0.35,7350
(주)케이지모빌리언스,46440,Dec-19,17906,77038,4.62,72.14,3.95,29906957,0,-7.02,41.31,0.32,6130
(주)케이지모빌리언스,46440,Dec-20,23380,21157,5.83,55.52,36.15,38825568,0,62.7,30.57,0.51,10350
(주)케이지모빌리언스,46440,Dec-21,29156,77121,6.85,52.35,7.55,38825568,0,17.27,24.71,0.56,12200
(주)케이지이니시스,35600,Dec-11,0,-14307,6.15,78.15,0,25433162,0,12.66,68.31,0.91,7280
(주)케이지이니시스,35600,Dec-12,0,19773,10.34,66.11,20.06,25433162,0,21.85,87.92,1,12250
(주)케이지이니시스,35600,Dec-13,19188,17159,7.55,88.96,35.83,25433162,0,21.96,-15.83,1.05,16600
(주)케이지이니시스,35600,Dec-14,24373,-721,8.71,102.82,7536.18,25751621,0,11.53,27.02,1.07,17900
(주)케이지이니시스,35600,Dec-15,21554,-63972,7.46,81.14,0,26580081,0,2.77,-11.57,1.06,16350
(주)케이지이니시스,35600,Dec-16,5425,76287,1.62,112.59,6.37,26580081,0,10.47,-74.83,1.02,12100
(주)케이지이니시스,35600,Dec-17,-38306,207529,-9.36,192.12,2.53,27883006,0,30.88,0,1.08,18800
(주)케이지이니시스,35600,Dec-18,31437,16311,7.05,157.49,46.83,27904434,0,9.02,0,1.08,15400
(주)케이지이니시스,35600,Dec-19,40602,111198,8.1,173.5,4.79,27904434,0,-0.46,29.15,0.96,17000
(주)케이지이니시스,35600,Dec-20,38793,112782,6.24,167.01,7.46,27904434,0,7.18,-4.46,0.83,20150
(주)케이지이니시스,35600,Dec-21,45392,45230,6.42,136.63,16.06,27904434,0,15.97,17.01,0.85,19000
(주)케이티,30200,Dec-11,1289055,3146921,5.08,125.45,5.02,261111808,0,1.25,3.22,0.79,35650
(주)케이티,30200,Dec-12,719352,5868539,2.72,123.3,2.01,261111808,0,-6.46,-44.2,0.71,35500
(주)케이티,30200,Dec-13,-392311,4379707,-1.5,132.65,2.72,261111808,0,-4.91,0,0.69,31550
(주)케이티,30200,Dec-14,-1141889,1821212,-4.51,159.43,6.16,261111808,0,-2.79,0,0.69,31250
(주)케이티,30200,Dec-15,770324,3812885,3.14,133.27,2.41,261111808,0,-2.83,0,0.69,28250
(주)케이티,30200,Dec-16,809330,4577190,3.31,122.84,1.99,261111808,0,0.51,5.06,0.7,29400
(주)케이티,30200,Dec-17,463268,3700944,1.93,106.3,2.67,261111808,0,1.83,-42.76,0.72,30250
(주)케이티,30200,Dec-18,561224,3489612,2.27,104.62,2.29,261111808,0,0.09,21.14,0.7,29800
(주)케이티,30200,Dec-19,431828,2942375,1.61,115.05,2.87,261111808,0,4.89,-23.06,0.68,27000
(주)케이티,30200,Dec-20,665493,4227540,2.39,112.28,1.59,261111808,0,-1.79,54.11,0.64,24000
(주)케이티,30200,Dec-21,990491,4998368,3.45,111.77,1.85,261111808,0,2.84,48.84,0.64,30600
(주)케이티서브마린,60370,Dec-11,6700,14179,5.75,60.72,7.51,4380000,0,56.64,-18.11,0.96,13200
(주)케이티서브마린,60370,Dec-12,7952,5057,6.71,29.54,17.49,4380000,0,-38.18,18.68,0.58,13200
(주)케이티서브마린,60370,Dec-13,6146,34327,5.45,31.07,12.89,21900000,0,19.94,-22.71,0.73,4165
(주)케이티서브마린,60370,Dec-14,9018,18342,7.92,17.24,10.26,21900000,0,-7.24,46.73,0.67,5130
(주)케이티서브마린,60370,Dec-15,4145,18427,3.05,65.62,8.86,21900000,0,-13.35,-54.04,0.49,5480
(주)케이티서브마린,60370,Dec-16,5146,11052,3.24,54.79,14.39,21900000,0,26.41,24.15,0.53,4930
(주)케이티서브마린,60370,Dec-17,8243,29884,5.5,31.32,4.1,21900000,0,-12.17,60.18,0.49,4395
(주)케이티서브마린,60370,Dec-18,-4286,579,-3.13,26.68,0,21900000,0,-16.9,0,0.45,3200
(주)케이티서브마린,60370,Dec-19,486,18365,0.39,18,6.42,21900000,0,-9.97,0,0.44,4730
(주)케이티서브마린,60370,Dec-20,1197,-1440,1.01,13.65,0,21900000,0,-5.33,146.28,0.44,5310
(주)케이티서브마린,60370,Dec-21,-3183,13043,-2.8,10.77,19.39,21900000,0,-42.79,0,0.26,5400
(주)케이티스카이라이프,53210,Dec-11,31257,94742,5.97,80.24,17.58,47666614,0,8.83,-7.95,0.89,27400
(주)케이티스카이라이프,53210,Dec-12,56145,165868,9.8,79.21,10.35,47780896,0,18.71,79.63,0.96,33450
(주)케이티스카이라이프,53210,Dec-13,72554,161160,11.25,66.78,15.8,47821966,0,8.89,29.23,0.93,29550
(주)케이티스카이라이프,53210,Dec-14,55553,151241,8.31,53.86,11.6,47821966,0,3.75,-23.43,0.93,18350
(주)케이티스카이라이프,53210,Dec-15,74444,146933,10.88,41.41,8.4,47821966,0,0.58,34,0.92,17300
(주)케이티스카이라이프,53210,Dec-16,65938,154879,9.03,40.5,6.52,47821966,0,-0.2,-11.43,0.86,17300
(주)케이티스카이라이프,53210,Dec-17,55181,97192,7.18,34.47,9.87,47821966,0,3.47,-16.31,0.84,13450
(주)케이티스카이라이프,53210,Dec-18,50961,166516,6.48,21.08,4.5,47821966,0,1.65,-7.65,0.84,11500
(주)케이티스카이라이프,53210,Dec-19,50361,146465,6.22,18.48,4.79,47821966,0,0.12,-1.18,0.81,8720
(주)케이티스카이라이프,53210,Dec-20,57707,149471,6.74,21.78,3.71,47821966,0,0.32,14.59,0.77,8810
(주)케이티스카이라이프,53210,Dec-21,51254,91302,5.03,47.57,8.66,47821966,0,-0.76,-11.18,0.64,9140
(주)케이티씨에스,58850,Dec-11,19355,15008,11.3,47.35,11.39,46485000,0,7.48,15.75,2.22,2070
(주)케이티씨에스,58850,Dec-12,17677,18482,10.06,47.68,6.77,45685000,0,0.96,-8.67,2.19,2290
(주)케이티씨에스,58850,Dec-13,12544,15841,6.94,46.58,14.69,45685000,0,3.14,-29.04,2.19,3470
(주)케이티씨에스,58850,Dec-14,11203,-3595,5.87,42.12,0,42685000,0,10.55,-10.69,2.29,2950
(주)케이티씨에스,58850,Dec-15,7910,14861,3.87,45.86,15.7,42685000,0,9.98,-29.39,2.36,3160
(주)케이티씨에스,58850,Dec-16,7865,7060,3.8,42.57,25.27,42685000,0,-4.87,-0.57,2.22,2480
(주)케이티씨에스,58850,Dec-17,8266,13516,3.94,42.27,9.73,42685000,0,2.3,5.1,2.23,2270
(주)케이티씨에스,58850,Dec-18,11174,12600,5.04,51.91,12.58,42685000,0,12.92,35.18,2.39,2485
(주)케이티씨에스,58850,Dec-19,7379,32014,2.83,88.58,3.88,42685000,0,0.96,-33.97,2.05,2260
(주)케이티씨에스,58850,Dec-20,5660,44884,1.98,83.09,2.59,42685000,0,-4.19,-23.3,1.79,2215
(주)케이티씨에스,58850,Dec-21,14312,25390,4.97,81.67,7.99,42685000,0,7.17,152.88,1.9,2585
(주)케이티아이에스,58860,Dec-11,0,21357,12.89,43.29,9.38,34802000,0,6.96,4.96,2.23,2800
(주)케이티아이에스,58860,Dec-12,0,19229,10.4,42.75,7.15,34802000,0,4.02,-15.27,2.21,3150
(주)케이티아이에스,58860,Dec-13,0,14836,7.7,37.97,14.6,34802000,0,-0.18,-24.27,2.16,5090
(주)케이티아이에스,58860,Dec-14,0,-11897,4.73,46.13,0,34802000,0,16.23,-31.97,2.27,3455
(주)케이티아이에스,58860,Dec-15,0,9332,7.04,35.62,47.29,34802000,0,2.32,59.88,2.16,4760
(주)케이티아이에스,58860,Dec-16,0,20486,4.62,40.75,10.03,34802000,0,-5.28,-33.57,2.02,3700
(주)케이티아이에스,58860,Dec-17,0,18294,3.75,38.8,9.27,34802000,0,0.32,-16.56,1.97,3020
(주)케이티아이에스,58860,Dec-18,0,6128,3.49,43.06,22.62,34802000,0,2.9,-5.23,1.99,2445
(주)케이티아이에스,58860,Dec-19,0,37592,3.4,85.31,3.15,34802000,0,0.04,16.49,1.67,2300
(주)케이티아이에스,58860,Dec-20,0,23806,2.44,75.8,4.58,34802000,0,0.58,-19.73,1.5,2575
(주)케이티아이에스,58860,Dec-21,0,49244,7.52,92.63,2.54,34802000,0,3.17,237.65,1.41,2540
(주)케이티알파,36030,Dec-11,-11396,-6628,-5.47,18.33,0,34500000,0,-12.92,0,0.63,7260
(주)케이티알파,36030,Dec-12,-10549,-8949,-5.37,19.92,0,34500000,0,-2.89,0,0.65,8380
(주)케이티알파,36030,Dec-13,2301,7007,1.15,18.02,40.83,35715022,0,2.68,0,0.65,7800
(주)케이티알파,36030,Dec-14,12206,48293,5.57,16.07,7.23,35715022,0,4.4,430.46,0.62,7650
(주)케이티알파,36030,Dec-15,7258,23890,3.14,16.82,24.69,35715022,0,17.98,-40.53,0.69,9030
(주)케이티알파,36030,Dec-16,4298,32239,1.77,23.21,11.83,35715022,0,23.79,-40.79,0.82,6540
(주)케이티알파,36030,Dec-17,3225,28205,1.27,25.79,9.36,35715022,0,14.54,-24.97,0.9,6430
(주)케이티알파,36030,Dec-18,882,50663,0.33,31.84,5.27,35715022,0,22.52,-72.66,1.05,4820
(주)케이티알파,36030,Dec-19,1426,51880,0.52,36.46,5,35715022,0,15.57,61.8,1.17,5400
(주)케이티알파,36030,Dec-20,-4197,60882,-1.5,44.73,5.76,35715022,0,8.37,0,1.25,5750
(주)케이티알파,36030,Dec-21,-8913,38763,-2.65,79.44,22.26,49019283,0,34.97,0,1.4,7260
(주)케이티앤지,33780,Dec-11,767894,952067,14.39,19.45,17.69,137292497,0,-0.36,-17.53,0.47,81400
(주)케이티앤지,33780,Dec-12,751616,1052905,13.26,21.3,15.78,137292497,0,5.03,-2.12,0.46,80800
(주)케이티앤지,33780,Dec-13,481742,922622,8.04,21.54,17.99,137292497,0,-4.03,-35.91,0.42,74500
(주)케이티앤지,33780,Dec-14,759650,1001496,12.32,18.13,19.11,137292497,0,10.08,57.69,0.45,76100
(주)케이티앤지,33780,Dec-15,971105,1602342,14.2,26.57,12.55,137292497,0,2.1,27.84,0.41,104500
(주)케이티앤지,33780,Dec-16,1096955,1694854,13.85,29.04,14.16,137292497,0,5.19,12.96,0.37,101000
(주)케이티앤지,33780,Dec-17,998206,1443282,11.67,21.56,15.74,137292497,0,1.08,-9,0.35,115500
(주)케이티앤지,33780,Dec-18,856690,942379,9.85,18.53,24.09,137292497,0,-12.52,-14.18,0.3,101500
(주)케이티앤지,33780,Dec-19,891381,1122222,9.99,17.13,19.52,137292497,0,12.12,4.05,0.33,93800
(주)케이티앤지,33780,Dec-20,1075309,1539694,11.32,22.67,11.35,137292497,0,16.75,20.63,0.36,83100
(주)케이티앤지,33780,Dec-21,852944,1481601,8.68,22.27,10.81,137292497,0,1.6,-20.68,0.36,79000
(주)케이프,64820,Dec-11,3221,6615,2,68.66,17.46,9000000,0,29.52,230.28,0.23,4500
(주)케이프,64820,Dec-12,3057,7866,1.73,76.28,12.26,9000000,0,-30.2,-5.08,0.14,4085
(주)케이프,64820,Dec-13,-12035,1189,-6.45,105.3,0,9000000,0,-31.5,0,0.09,4700
(주)케이프,64820,Dec-14,115,3762,0.07,73.05,47.31,18294027,0,23,0,0.12,1760
(주)케이프,64820,Dec-15,-4660,-893,-2.94,73.94,45.71,18519252,0,-13.18,0,0.12,2470
(주)케이프,64820,Dec-16,6934,4456,3.75,71.54,27.37,18519252,0,21.25,0,0.12,3150
(주)케이프,64820,Dec-17,740,248,0.35,58.25,0,22897510,0,-2.44,-89.33,0.1,2860
(주)케이프,64820,Dec-18,2399,1679,1.11,53.59,0,25528573,0,30.25,224.16,0.13,1850
(주)케이프,64820,Dec-19,6649,6820,3,46.28,10.51,26335747,0,35.47,177.16,0.18,2170
(주)케이프,64820,Dec-20,9131,5573,3.98,35.36,39.45,30542984,0,15.13,37.33,0.2,5170
(주)케이프,64820,Dec-21,27410,4623,10.68,39.2,68.74,30901728,0,4.66,200.18,0.18,4710
(주)케이피에스,256940,Dec-13,,,,,,,,,,,
(주)케이피에스,256940,Dec-14,,,,,,,,,,,
(주)케이피에스,256940,Dec-15,,,,,,,,,,,
(주)케이피에스,256940,Dec-16,0,1838,9.45,332.87,0,2925188,0,0,0,0.65,
(주)케이피에스,256940,Dec-17,2193,7164,7.37,26.23,8.65,4270000,0,37.02,-14.17,0.81,13900
(주)케이피에스,256940,Dec-18,6793,2899,19.21,23.68,26.18,4279000,0,68.98,209.69,1.15,7860
(주)케이피에스,256940,Dec-19,-308,106,-0.8,27.6,0,4285630,0,-65.07,0,0.37,13650
(주)케이피에스,256940,Dec-20,1046,-267,1.78,48.2,0,15339588,0,7.31,0,0.26,20150
(주)케이피에스,256940,Dec-21,-11912,-5868,-13.35,47.01,0,18535991,0,-72,0,0.05,13100
(주)케이피에프,24880,Dec-11,10134,-7112,4.49,92.26,0,11374632,0,33.48,-41.13,1.1,8300
(주)케이피에프,24880,Dec-12,10945,11760,3.92,101.1,21.9,14886642,0,12.22,8,0.99,9710
(주)케이피에프,24880,Dec-13,1781,18107,0.53,126.06,14.8,14886642,0,2.31,-83.73,0.85,6180
(주)케이피에프,24880,Dec-14,-14992,21495,-4.37,129.93,6.36,14886642,0,-1.54,0,0.82,3590
(주)케이피에프,24880,Dec-15,10375,16469,2.99,119.51,7.54,14886642,0,-0.02,0,0.81,3940
(주)케이피에프,24880,Dec-16,25411,25951,7.04,110.6,4.66,14886642,0,-3.77,144.93,0.75,5000
(주)케이피에프,24880,Dec-17,7026,2334,1.93,111.49,0,14886642,0,2.22,-72.35,0.75,4865
(주)케이피에프,24880,Dec-18,7235,18216,1.99,97.79,7.57,15726284,0,-1.85,2.98,0.74,4175
(주)케이피에프,24880,Dec-19,7380,26257,2.03,90.96,5.39,17449357,0,1.82,2,0.75,4680
(주)케이피에프,24880,Dec-20,-11117,17394,-3.1,96.09,16.54,17718250,0,-10.84,0,0.68,5280
(주)케이피에프,24880,Dec-21,708,4414,0.19,123.16,54.82,17718250,0,13.4,0,0.74,4965
(주)케이피엠테크,42040,Dec-11,0,-2730,-5.55,269.89,0,14183977,0,2.62,0,1.06,2430
(주)케이피엠테크,42040,Dec-12,0,9294,-26.54,2212.08,7.89,14183977,0,-35.43,0,0.68,1530
(주)케이피엠테크,42040,Dec-13,-15651,-727,-30.88,1362.71,0,4825744,0,-57.34,0,0.41,1490
(주)케이피엠테크,42040,Dec-14,3829,12151,8.82,614.44,1.7,8011096,0,91.18,0,0.92,1920
